-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2023 in LST
Location: latitude  24.8607   longitude 67.0099 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,RH2M,WS2M,T2M,PS,PRECTOTCORR
2014,10,13,61.41,2.06,28.85,100.2,0.0
2014,10,14,45.81,3.09,28.31,100.39,0.0
2014,10,15,41.14,1.68,27.86,100.73,0.0
2014,10,16,45.45,2.13,27.11,100.78,0.0
2014,10,17,52.95,2.25,26.87,100.73,0.0
2014,10,18,59.42,2.34,26.59,100.65,0.0
2014,10,19,62.87,2.35,26.62,100.57,0.0
2014,10,20,65.62,2.21,27.08,100.66,0.0
2014,10,21,59.07,2.42,27.67,100.78,0.0
2014,10,22,61.76,2.06,27.81,100.8,0.0
2014,10,23,56.21,2.23,27.74,100.71,0.0
2014,10,24,49.74,2.02,27.57,100.54,0.0
2014,10,25,43.92,1.99,28.26,100.51,0.0
2014,10,26,43.91,1.93,28.58,100.62,0.0
2014,10,27,61.37,1.56,28.33,100.71,0.0
2014,10,28,65.92,2.55,27.37,100.67,0.0
2014,10,29,68.26,2.28,26.86,100.68,0.0
2014,10,30,57.59,2.21,27.75,100.61,0.0
2014,10,31,54.54,4.16,27.07,100.65,0.44
2014,11,1,52.05,2.76,28.02,100.68,0.17
2014,11,2,58.0,2.49,27.47,100.8,0.0
2014,11,3,73.58,2.89,26.13,100.83,0.0
2014,11,4,73.37,2.96,26.53,100.71,0.0
2014,11,5,74.69,2.98,26.61,100.78,0.0
2014,11,6,77.81,3.43,26.31,100.63,0.0
2014,11,7,61.38,2.64,26.96,100.6,0.0
2014,11,8,34.39,2.56,26.15,100.88,0.0
2014,11,9,34.14,3.19,25.65,101.01,0.0
2014,11,10,36.29,2.53,25.54,100.91,0.0
2014,11,11,43.5,1.86,25.61,100.77,0.0
2014,11,12,36.85,1.72,26.01,100.81,0.0
2014,11,13,30.79,2.52,26.18,100.9,0.0
2014,11,14,37.24,2.12,26.12,101.02,0.0
2014,11,15,46.47,2.09,24.98,100.84,0.0
2014,11,16,39.42,2.15,25.22,100.73,0.0
2014,11,17,33.18,1.72,25.63,100.82,0.0
2014,11,18,42.53,1.84,25.19,100.95,0.0
2014,11,19,65.5,2.23,24.96,100.94,0.0
2014,11,20,65.79,2.37,25.13,100.84,0.0
2014,11,21,59.0,2.08,25.46,100.74,0.0
2014,11,22,51.91,1.75,25.0,100.65,0.0
2014,11,23,42.7,1.66,24.74,100.74,0.0
2014,11,24,32.86,1.86,24.6,100.85,0.0
2014,11,25,47.68,2.22,24.45,100.83,0.0
2014,11,26,65.35,2.54,24.18,100.62,0.0
2014,11,27,74.68,3.42,25.01,100.41,0.0
2014,11,28,71.19,2.71,25.19,100.5,0.0
2014,11,29,69.74,1.65,24.78,100.68,0.0
2014,11,30,68.46,1.56,24.77,100.82,0.0
2014,12,1,68.36,1.83,24.18,100.93,0.0
2014,12,2,57.64,2.14,24.03,100.94,0.0
2014,12,3,64.24,2.4,24.4,100.9,0.0
2014,12,4,60.82,1.86,24.36,100.91,0.0
2014,12,5,52.5,1.22,24.91,101.0,0.0
2014,12,6,37.87,1.73,24.38,101.04,0.0
2014,12,7,38.67,1.9,23.99,100.93,0.0
2014,12,8,48.77,1.59,23.91,100.87,0.0
2014,12,9,41.84,1.56,23.21,100.99,0.0
2014,12,10,26.21,1.88,22.27,101.05,0.0
2014,12,11,23.68,1.94,20.89,100.98,0.0
2014,12,12,25.66,1.92,20.22,100.9,0.0
2014,12,13,39.46,1.78,20.27,100.93,0.0
2014,12,14,30.41,1.35,20.51,101.09,0.0
2014,12,15,25.74,1.73,20.24,101.3,0.0
2014,12,16,27.83,1.86,20.18,101.35,0.0
2014,12,17,28.07,1.97,20.3,101.35,0.0
2014,12,18,27.78,1.39,21.19,101.27,0.0
2014,12,19,28.66,1.85,20.83,101.41,0.0
2014,12,20,30.07,3.07,19.71,101.28,0.0
2014,12,21,44.2,1.88,20.13,100.96,0.0
2014,12,22,72.97,1.88,21.22,100.76,0.0
2014,12,23,64.07,1.69,21.43,100.9,0.0
2014,12,24,32.26,3.3,19.75,101.29,0.0
2014,12,25,42.79,2.14,20.51,101.33,0.0
2014,12,26,41.14,2.01,20.94,101.2,0.0
2014,12,27,43.39,1.84,19.91,101.05,0.0
2014,12,28,49.25,1.54,20.22,101.04,0.0
2014,12,29,34.03,1.9,20.22,100.92,0.0
2014,12,30,37.1,1.87,19.04,100.71,0.0
2014,12,31,32.27,3.38,18.39,100.85,0.0
2015,1,1,34.73,5.11,17.18,101.05,0.0
2015,1,2,36.65,3.08,18.55,101.13,0.0
2015,1,3,46.91,1.84,20.22,101.08,0.0
2015,1,4,58.2,1.83,20.38,101.18,0.0
2015,1,5,71.88,2.15,20.34,101.17,0.0
2015,1,6,76.66,3.31,20.8,101.0,0.0
2015,1,7,64.3,1.44,22.31,100.86,0.0
2015,1,8,50.76,2.0,21.5,101.02,0.0
2015,1,9,75.98,1.81,20.99,101.13,0.0
2015,1,10,63.37,1.76,21.17,101.25,0.0
2015,1,11,74.24,2.39,20.52,101.25,0.0
2015,1,12,76.51,3.37,21.69,101.05,0.0
2015,1,13,63.93,3.93,22.83,100.8,0.0
2015,1,14,33.02,4.57,19.97,100.97,0.0
2015,1,15,44.6,4.2,18.47,101.3,0.0
2015,1,16,44.71,2.21,18.45,101.3,0.0
2015,1,17,40.47,1.73,18.93,101.29,0.0
2015,1,18,37.56,1.63,19.29,101.16,0.0
2015,1,19,34.57,2.21,19.78,100.94,0.0
2015,1,20,50.84,4.13,19.48,100.79,0.34
2015,1,21,59.38,2.2,19.98,101.01,0.01
2015,1,22,51.48,1.72,19.28,101.22,0.0
2015,1,23,50.35,2.21,17.89,101.32,0.0
2015,1,24,48.9,2.45,17.54,101.38,0.0
2015,1,25,54.99,1.6,18.49,101.35,0.0
2015,1,26,50.0,1.85,18.87,101.3,0.0
2015,1,27,33.52,1.97,18.01,101.28,0.0
2015,1,28,26.0,2.09,17.75,101.22,0.0
2015,1,29,50.08,1.62,18.84,101.24,0.0
2015,1,30,34.26,2.14,20.1,101.38,0.0
2015,1,31,63.55,2.5,19.95,101.09,0.0
2015,2,1,80.74,2.96,21.65,100.76,0.0
2015,2,2,66.56,1.98,22.25,100.82,0.0
2015,2,3,42.92,2.61,21.25,101.34,0.0
2015,2,4,44.73,3.5,21.12,101.46,0.0
2015,2,5,45.24,2.56,20.97,101.22,0.0
2015,2,6,60.86,2.3,21.19,101.03,0.0
2015,2,7,68.92,2.09,20.01,100.94,0.38
2015,2,8,47.71,2.34,20.64,101.11,0.0
2015,2,9,44.34,3.79,20.48,101.28,0.0
2015,2,10,43.16,2.56,21.13,101.3,0.0
2015,2,11,51.26,2.44,21.14,101.14,0.0
2015,2,12,67.17,2.71,22.07,101.03,0.0
2015,2,13,81.64,3.53,22.2,100.78,0.0
2015,2,14,78.8,3.02,23.53,100.53,0.0
2015,2,15,81.44,3.09,22.93,100.54,0.0
2015,2,16,79.79,4.63,23.6,100.6,0.0
2015,2,17,75.43,2.73,23.89,100.62,0.0
2015,2,18,78.77,2.37,23.25,100.51,0.0
2015,2,19,79.79,2.39,22.95,100.43,0.0
2015,2,20,76.15,2.32,24.03,100.6,0.0
2015,2,21,54.87,1.9,25.14,100.81,0.0
2015,2,22,53.85,3.0,25.18,100.75,0.0
2015,2,23,68.94,3.01,24.15,100.67,0.0
2015,2,24,46.11,5.32,22.31,100.51,0.0
2015,2,25,33.64,4.84,20.14,100.58,0.0
2015,2,26,36.94,3.94,19.82,100.55,0.0
2015,2,27,53.49,2.39,21.8,100.51,0.55
2015,2,28,43.04,5.2,20.09,100.37,0.57
2015,3,1,47.94,3.91,19.21,100.39,0.12
2015,3,2,57.39,3.4,20.24,100.66,0.0
2015,3,3,62.82,3.79,20.88,100.77,0.0
2015,3,4,71.64,3.17,21.57,100.69,0.0
2015,3,5,74.42,3.47,22.88,100.72,0.0
2015,3,6,71.29,2.4,23.39,100.93,0.0
2015,3,7,55.19,3.4,23.12,100.82,0.01
2015,3,8,33.26,3.06,21.64,100.93,0.0
2015,3,9,30.1,3.97,21.8,101.21,0.0
2015,3,10,30.87,4.64,21.42,101.29,0.0
2015,3,11,31.12,3.06,22.2,101.04,0.0
2015,3,12,32.85,3.23,24.62,100.91,0.0
2015,3,13,50.84,2.43,23.26,100.69,0.5
2015,3,14,60.08,3.42,21.46,100.68,1.25
2015,3,15,54.8,2.48,21.93,100.72,0.1
2015,3,16,57.56,2.56,23.14,100.91,0.0
2015,3,17,58.45,2.0,24.41,101.08,0.0
2015,3,18,55.56,2.52,24.19,100.85,0.0
2015,3,19,73.62,3.01,24.9,100.71,0.0
2015,3,20,74.4,2.38,25.49,100.77,0.0
2015,3,21,67.01,1.58,27.13,100.82,0.0
2015,3,22,60.76,2.07,27.71,100.76,0.0
2015,3,23,65.23,3.21,26.76,100.55,0.0
2015,3,24,72.21,3.71,26.25,100.44,0.0
2015,3,25,62.43,2.19,28.39,100.42,0.0
2015,3,26,54.3,1.46,29.34,100.57,0.0
2015,3,27,51.81,2.22,29.25,100.6,0.0
2015,3,28,64.89,3.11,26.96,100.44,0.01
2015,3,29,54.97,4.88,27.23,100.28,0.0
2015,3,30,40.57,2.86,25.75,100.33,0.0
2015,3,31,66.85,3.08,25.94,100.4,0.0
2015,4,1,80.81,4.33,25.86,100.24,0.02
2015,4,2,78.37,5.29,26.36,100.05,0.04
2015,4,3,79.78,4.71,26.06,99.93,0.32
2015,4,4,76.59,3.54,25.58,99.89,0.01
2015,4,5,75.08,2.99,25.52,100.02,0.0
2015,4,6,70.82,2.59,25.45,100.1,0.02
2015,4,7,64.15,1.96,26.63,100.19,0.13
2015,4,8,57.32,2.2,27.79,100.43,0.01
2015,4,9,51.56,2.46,28.23,100.41,0.0
2015,4,10,59.01,2.97,27.67,100.29,0.0
2015,4,11,73.24,3.01,27.16,100.2,0.01
2015,4,12,64.28,2.24,28.83,100.3,0.0
2015,4,13,52.96,2.26,29.86,100.53,0.0
2015,4,14,52.76,2.66,29.65,100.46,0.0
2015,4,15,54.51,3.02,29.35,100.52,0.0
2015,4,16,61.74,3.17,29.29,100.63,0.0
2015,4,17,72.26,3.63,28.94,100.37,0.0
2015,4,18,70.74,4.28,29.07,99.91,0.0
2015,4,19,71.94,4.6,28.59,99.9,0.0
2015,4,20,65.89,4.46,29.6,100.17,0.0
2015,4,21,63.32,3.6,29.41,100.28,0.0
2015,4,22,63.29,4.9,28.58,100.1,0.0
2015,4,23,64.8,5.36,28.55,100.05,0.0
2015,4,24,67.92,3.87,29.05,100.05,0.0
2015,4,25,74.18,2.77,28.91,99.92,0.0
2015,4,26,75.63,3.65,28.87,99.96,0.0
2015,4,27,70.63,3.46,29.86,100.01,0.0
2015,4,28,65.01,3.48,29.78,100.12,0.0
2015,4,29,72.42,4.81,29.04,100.03,0.0
2015,4,30,68.84,4.41,29.94,100.03,0.0
2015,5,1,55.27,3.37,31.03,100.12,0.0
2015,5,2,58.26,3.44,30.59,100.06,0.0
2015,5,3,69.06,3.72,29.49,100.09,0.0
2015,5,4,72.54,3.51,28.93,100.23,0.0
2015,5,5,70.36,3.25,29.21,100.17,0.0
2015,5,6,76.19,4.14,28.91,100.07,0.07
2015,5,7,76.83,4.84,28.76,100.11,0.1
2015,5,8,77.01,5.16,28.77,100.06,0.17
2015,5,9,76.56,4.82,29.27,99.92,0.16
2015,5,10,77.42,4.78,29.32,99.92,0.18
2015,5,11,71.0,4.72,30.58,99.96,0.06
2015,5,12,66.83,3.72,31.47,99.93,0.0
2015,5,13,67.97,3.37,30.92,99.92,0.0
2015,5,14,70.69,3.26,30.46,100.13,0.0
2015,5,15,72.48,4.18,30.0,100.2,0.0
2015,5,16,75.37,5.33,30.03,99.89,0.0
2015,5,17,73.6,5.67,30.19,99.68,0.0
2015,5,18,75.54,5.06,30.24,99.72,0.0
2015,5,19,78.03,4.82,29.95,99.84,0.0
2015,5,20,76.73,4.69,30.16,99.9,0.0
2015,5,21,73.07,6.03,30.77,99.85,0.0
2015,5,22,74.73,6.44,30.72,99.78,0.0
2015,5,23,74.85,6.84,30.65,99.62,0.0
2015,5,24,73.23,5.87,30.71,99.64,0.0
2015,5,25,76.73,5.67,30.31,99.7,0.0
2015,5,26,77.94,5.51,30.56,99.79,0.0
2015,5,27,80.39,5.44,30.21,99.79,0.0
2015,5,28,78.94,4.89,30.15,99.68,0.0
2015,5,29,71.86,3.6,30.19,99.88,0.0
2015,5,30,73.19,3.97,30.49,99.91,0.0
2015,5,31,74.38,4.18,30.99,99.61,0.13
2015,6,1,66.33,3.88,31.72,99.28,0.08
2015,6,2,65.93,2.69,32.35,99.4,0.12
2015,6,3,70.44,3.14,30.86,99.74,1.45
2015,6,4,66.71,2.54,30.5,100.04,2.03
2015,6,5,67.6,3.47,30.25,100.08,0.03
2015,6,6,73.37,4.32,29.78,99.88,0.02
2015,6,7,71.26,4.12,30.37,99.65,0.02
2015,6,8,66.5,3.08,30.87,99.65,0.0
2015,6,9,69.82,3.38,30.63,99.75,0.03
2015,6,10,67.0,4.28,30.9,99.7,0.05
2015,6,11,70.69,4.29,30.8,99.77,0.04
2015,6,12,72.65,4.33,30.75,99.67,0.04
2015,6,13,73.22,5.58,30.55,99.47,0.09
2015,6,14,73.45,6.98,30.36,99.4,0.1
2015,6,15,74.92,5.67,30.4,99.38,0.04
2015,6,16,72.94,4.36,30.93,99.44,0.02
2015,6,17,72.44,3.97,31.17,99.39,0.01
2015,6,18,66.68,3.01,32.19,99.32,0.03
2015,6,19,64.98,2.81,33.13,99.18,0.01
2015,6,20,71.64,3.33,32.32,99.04,0.06
2015,6,21,58.28,1.86,34.42,98.97,0.05
2015,6,22,59.94,2.12,34.35,98.88,0.11
2015,6,23,68.76,3.38,32.59,98.84,0.07
2015,6,24,76.49,3.65,31.29,98.9,0.09
2015,6,25,72.82,3.85,31.74,98.9,0.02
2015,6,26,73.65,4.39,31.77,98.95,0.0
2015,6,27,73.94,4.33,31.92,99.07,0.0
2015,6,28,73.44,5.17,32.14,99.41,0.0
2015,6,29,74.02,5.66,31.65,99.67,0.0
2015,6,30,75.4,6.6,30.3,99.65,0.0
2015,7,1,75.04,6.84,30.16,99.69,0.03
2015,7,2,73.33,7.02,30.38,99.79,0.04
2015,7,3,72.25,6.96,30.43,99.78,0.03
2015,7,4,75.88,7.78,30.32,99.64,0.04
2015,7,5,78.25,7.73,30.03,99.28,0.02
2015,7,6,77.83,6.49,30.39,98.97,0.01
2015,7,7,78.82,5.14,30.21,98.98,0.1
2015,7,8,77.81,5.17,29.67,99.39,0.18
2015,7,9,74.38,6.57,29.54,99.52,0.01
2015,7,10,77.2,7.34,29.41,99.1,0.08
2015,7,11,73.93,4.1,30.21,99.17,0.11
2015,7,12,72.63,3.57,30.3,99.5,0.09
2015,7,13,71.4,4.19,30.19,99.65,0.05
2015,7,14,72.3,5.55,29.59,99.56,0.04
2015,7,15,74.3,6.89,29.57,99.21,0.04
2015,7,16,77.99,6.24,29.65,98.84,0.03
2015,7,17,76.63,4.6,29.89,98.9,0.05
2015,7,18,74.59,4.06,29.8,99.23,0.26
2015,7,19,75.86,4.84,29.61,99.3,0.28
2015,7,20,74.51,4.59,29.68,99.29,0.35
2015,7,21,73.3,3.16,30.3,99.38,1.06
2015,7,22,80.02,3.24,29.17,99.5,0.69
2015,7,23,81.12,2.86,28.97,99.56,7.05
2015,7,24,82.82,3.49,28.81,99.63,20.11
2015,7,25,87.22,4.37,28.32,99.49,3.45
2015,7,26,85.59,4.86,28.18,99.36,4.17
2015,7,27,86.94,6.13,27.41,99.41,24.18
2015,7,28,85.07,6.46,27.69,99.35,8.18
2015,7,29,81.86,5.55,27.82,99.44,0.54
2015,7,30,82.05,5.24,27.9,99.5,0.06
2015,7,31,81.51,6.48,27.65,99.49,0.0
2015,8,1,79.86,6.43,27.8,99.64,0.0
2015,8,2,79.19,5.53,27.98,99.82,0.0
2015,8,3,77.33,4.92,28.01,99.86,0.0
2015,8,4,77.85,5.94,27.81,99.73,0.0
2015,8,5,78.7,5.94,27.56,99.51,0.0
2015,8,6,79.31,4.51,27.75,99.38,0.0
2015,8,7,79.87,3.75,28.24,99.46,0.0
2015,8,8,81.25,4.14,28.07,99.53,0.0
2015,8,9,81.49,3.32,27.42,99.39,0.0
2015,8,10,76.73,2.81,28.65,99.41,0.0
2015,8,11,74.78,2.46,28.86,99.72,0.0
2015,8,12,74.05,2.96,28.82,99.79,0.0
2015,8,13,75.64,3.39,28.75,99.75,0.0
2015,8,14,78.58,3.52,28.62,99.69,0.0
2015,8,15,78.24,3.43,28.9,99.75,0.0
2015,8,16,76.74,3.96,29.18,99.87,0.0
2015,8,17,74.68,4.29,29.08,99.76,0.0
2015,8,18,72.72,4.55,29.02,99.88,0.0
2015,8,19,74.3,5.62,28.53,99.96,0.09
2015,8,20,73.92,7.18,28.22,99.84,0.09
2015,8,21,77.29,6.82,28.3,99.73,0.5
2015,8,22,79.21,6.36,28.09,99.66,0.5
2015,8,23,79.5,5.85,28.01,99.67,0.13
2015,8,24,79.44,5.44,27.95,99.81,0.04
2015,8,25,77.33,5.0,27.95,99.84,0.0
2015,8,26,76.44,4.91,28.32,99.75,0.0
2015,8,27,77.1,4.28,28.36,99.69,0.0
2015,8,28,75.3,3.67,28.6,99.79,0.0
2015,8,29,75.43,3.76,28.41,99.8,0.0
2015,8,30,75.9,4.65,27.98,99.72,0.0
2015,8,31,77.56,4.09,27.57,99.76,0.0
2015,9,1,74.63,3.73,27.04,99.81,0.0
2015,9,2,70.52,4.05,26.97,99.81,0.0
2015,9,3,69.39,3.55,27.91,100.0,0.0
2015,9,4,64.92,2.77,28.71,100.42,0.0
2015,9,5,70.58,3.98,27.99,100.45,0.0
2015,9,6,73.1,5.02,28.01,100.29,0.0
2015,9,7,71.45,4.5,28.2,100.17,0.0
2015,9,8,69.22,3.18,28.79,100.18,0.0
2015,9,9,71.26,3.51,28.79,100.24,0.0
2015,9,10,70.79,3.18,28.82,100.29,0.0
2015,9,11,69.75,2.8,29.06,100.28,0.0
2015,9,12,70.44,3.55,28.94,100.22,0.0
2015,9,13,73.42,4.17,28.56,100.26,0.0
2015,9,14,75.3,5.01,28.5,100.06,0.0
2015,9,15,75.93,4.62,28.72,99.89,0.0
2015,9,16,71.96,3.39,28.67,99.92,0.0
2015,9,17,72.05,3.27,29.07,99.93,0.0
2015,9,18,67.36,3.28,30.33,99.9,0.01
2015,9,19,61.59,3.17,31.67,99.66,0.0
2015,9,20,54.5,1.55,32.32,99.46,0.01
2015,9,21,61.74,1.62,31.97,99.48,0.05
2015,9,22,63.36,2.83,29.51,99.67,0.05
2015,9,23,67.21,3.57,28.18,99.98,0.0
2015,9,24,74.54,3.91,27.62,100.12,0.0
2015,9,25,76.14,5.3,27.59,99.96,0.0
2015,9,26,75.75,5.24,28.02,100.0,0.0
2015,9,27,75.5,3.99,27.79,100.17,0.0
2015,9,28,70.17,2.82,27.79,100.31,0.0
2015,9,29,65.66,2.24,28.5,100.47,0.0
2015,9,30,52.06,2.15,30.15,100.63,0.0
2015,10,1,48.59,2.34,30.65,100.6,0.0
2015,10,2,63.34,2.29,29.51,100.54,0.0
2015,10,3,69.63,3.32,28.65,100.36,0.0
2015,10,4,74.87,3.7,28.88,100.22,0.0
2015,10,5,76.65,2.58,28.42,100.35,0.0
2015,10,6,73.01,2.27,28.36,100.38,0.0
2015,10,7,72.23,2.55,28.51,100.43,0.0
2015,10,8,72.3,2.7,28.68,100.38,0.0
2015,10,9,77.35,3.46,27.96,100.12,0.0
2015,10,10,78.03,4.25,28.36,99.98,0.0
2015,10,11,74.33,3.19,28.65,100.19,0.0
2015,10,12,72.71,2.48,28.31,100.47,0.0
2015,10,13,70.25,2.61,28.15,100.56,0.02
2015,10,14,70.03,2.96,28.58,100.67,0.05
2015,10,15,69.0,2.98,29.2,100.74,0.6
2015,10,16,68.02,2.89,29.08,100.76,0.52
2015,10,17,69.08,2.84,29.16,100.72,0.24
2015,10,18,70.0,2.96,28.94,100.73,0.04
2015,10,19,72.77,3.1,28.77,100.67,0.0
2015,10,20,64.45,1.84,29.57,100.48,0.0
2015,10,21,59.98,1.62,29.5,100.5,0.0
2015,10,22,57.43,1.95,29.36,100.65,0.0
2015,10,23,68.07,2.46,27.95,100.62,0.0
2015,10,24,72.8,3.16,27.82,100.47,0.0
2015,10,25,64.77,3.14,29.0,100.41,0.0
2015,10,26,53.82,1.68,28.97,100.73,0.0
2015,10,27,45.05,2.84,27.95,100.86,0.0
2015,10,28,42.6,2.13,27.79,100.87,0.0
2015,10,29,33.81,2.65,27.05,100.92,0.0
2015,10,30,31.45,2.35,26.87,100.89,0.0
2015,10,31,35.99,2.69,26.73,100.83,0.0
2015,11,1,38.06,3.08,26.66,100.82,0.0
2015,11,2,37.78,2.55,26.73,100.82,0.0
2015,11,3,43.67,2.03,27.37,100.81,0.0
2015,11,4,67.29,3.05,27.01,100.65,0.0
2015,11,5,57.69,2.42,28.07,100.55,0.0
2015,11,6,34.74,2.46,26.56,100.65,0.0
2015,11,7,29.74,2.07,25.87,100.81,0.0
2015,11,8,45.63,1.8,25.56,100.92,0.0
2015,11,9,55.35,1.85,25.89,100.88,0.0
2015,11,10,57.9,1.91,26.49,100.78,0.0
2015,11,11,42.68,1.61,26.93,100.83,0.0
2015,11,12,50.07,2.34,26.66,100.93,0.0
2015,11,13,67.83,2.68,26.45,100.92,0.0
2015,11,14,74.55,2.33,26.55,100.66,0.0
2015,11,15,64.63,2.51,25.75,100.61,0.0
2015,11,16,50.42,1.97,26.45,100.77,0.0
2015,11,17,40.01,1.68,26.14,100.77,0.0
2015,11,18,42.52,1.54,25.68,100.89,0.0
2015,11,19,30.5,1.98,25.36,100.98,0.0
2015,11,20,30.01,2.34,24.74,100.85,0.0
2015,11,21,29.17,2.32,24.57,100.76,0.0
2015,11,22,32.06,2.08,24.95,100.75,0.0
2015,11,23,34.77,1.82,25.19,100.81,0.0
2015,11,24,37.08,3.08,24.9,100.9,0.0
2015,11,25,41.95,2.68,24.68,100.96,0.0
2015,11,26,30.28,2.33,23.87,100.94,0.0
2015,11,27,36.02,2.0,22.87,100.82,0.0
2015,11,28,38.7,1.48,23.13,100.9,0.0
2015,11,29,32.37,3.42,22.54,101.1,0.0
2015,11,30,34.94,2.08,23.17,101.14,0.0
2015,12,1,44.65,2.25,22.95,101.01,0.0
2015,12,2,40.83,1.22,24.0,101.01,0.0
2015,12,3,42.73,2.07,23.31,101.12,0.0
2015,12,4,64.08,2.86,23.27,100.88,0.0
2015,12,5,68.48,1.87,23.96,100.87,0.0
2015,12,6,64.89,1.98,23.83,100.91,0.0
2015,12,7,64.46,1.76,23.2,100.95,0.0
2015,12,8,65.45,2.09,23.19,100.91,0.0
2015,12,9,60.92,3.3,23.0,100.75,0.25
2015,12,10,35.03,2.5,20.02,100.83,0.05
2015,12,11,29.79,2.09,19.39,100.78,0.0
2015,12,12,27.76,1.7,19.44,100.83,0.0
2015,12,13,31.55,1.59,19.65,100.93,0.0
2015,12,14,27.05,2.06,19.83,101.12,0.0
2015,12,15,31.64,2.08,19.78,101.01,0.0
2015,12,16,65.34,3.26,20.94,100.83,0.0
2015,12,17,38.4,3.14,20.88,101.01,0.0
2015,12,18,30.02,2.03,20.09,101.25,0.0
2015,12,19,45.25,1.7,19.7,101.19,0.0
2015,12,20,45.43,1.44,20.31,101.16,0.0
2015,12,21,35.02,1.77,20.52,101.16,0.0
2015,12,22,61.01,1.75,21.03,101.25,0.0
2015,12,23,37.12,2.78,20.43,101.47,0.0
2015,12,24,31.0,3.51,18.06,101.6,0.0
2015,12,25,28.08,1.87,18.98,101.46,0.0
2015,12,26,23.8,1.91,20.77,101.43,0.0
2015,12,27,37.79,1.58,21.76,101.46,0.0
2015,12,28,46.78,1.64,22.47,101.5,0.0
2015,12,29,45.46,2.21,22.49,101.26,0.0
2015,12,30,61.43,1.76,22.56,100.99,0.0
2015,12,31,39.45,2.95,22.49,101.22,0.0
2016,1,1,39.33,2.16,22.63,101.39,0.0
2016,1,2,54.01,1.45,22.66,101.4,0.0
2016,1,3,61.68,1.92,21.94,101.23,0.0
2016,1,4,76.64,2.91,21.93,101.13,0.0
2016,1,5,58.96,1.89,22.9,101.05,0.0
2016,1,6,64.45,2.11,21.84,101.02,0.0
2016,1,7,68.67,1.51,21.81,101.22,0.0
2016,1,8,67.15,2.05,21.1,101.33,0.0
2016,1,9,71.78,2.3,21.06,101.06,0.0
2016,1,10,75.28,3.07,21.64,100.97,0.0
2016,1,11,77.08,2.64,21.98,101.01,0.0
2016,1,12,60.96,1.94,22.48,100.82,0.0
2016,1,13,36.47,1.78,20.88,100.91,0.0
2016,1,14,36.63,1.71,20.79,100.93,0.0
2016,1,15,49.3,1.72,20.53,100.97,0.0
2016,1,16,66.64,2.27,20.02,100.84,0.0
2016,1,17,61.52,2.12,21.77,100.62,0.0
2016,1,18,47.42,1.48,21.83,100.69,0.0
2016,1,19,43.43,1.97,20.95,100.9,0.74
2016,1,20,55.26,1.77,20.36,101.21,0.0
2016,1,21,60.48,2.62,20.25,101.27,0.0
2016,1,22,63.87,2.12,20.69,101.14,0.0
2016,1,23,53.24,1.12,21.06,101.24,0.0
2016,1,24,55.22,2.03,19.94,101.22,0.0
2016,1,25,74.45,2.12,19.91,101.02,0.0
2016,1,26,77.83,2.47,20.95,100.83,0.0
2016,1,27,75.9,1.88,22.78,100.87,0.0
2016,1,28,70.33,2.42,22.38,100.95,0.0
2016,1,29,75.01,3.83,23.03,100.99,0.0
2016,1,30,62.52,4.0,22.71,100.97,0.0
2016,1,31,57.17,1.73,22.64,100.97,0.0
2016,2,1,52.92,2.3,21.25,101.13,0.0
2016,2,2,46.95,2.04,21.12,101.15,0.0
2016,2,3,41.77,1.66,21.13,101.17,0.0
2016,2,4,54.79,2.36,20.44,101.08,0.0
2016,2,5,63.78,2.12,21.09,100.84,0.0
2016,2,6,46.43,2.82,21.29,100.64,0.0
2016,2,7,46.0,1.56,22.39,100.94,0.0
2016,2,8,47.73,2.21,21.62,101.02,0.0
2016,2,9,56.99,3.16,20.85,100.86,0.0
2016,2,10,65.35,4.21,21.92,100.62,0.0
2016,2,11,37.72,3.43,19.41,100.61,0.0
2016,2,12,54.39,3.47,20.79,100.6,0.0
2016,2,13,36.25,2.06,21.14,100.9,0.0
2016,2,14,38.31,2.06,20.5,101.09,0.0
2016,2,15,45.49,1.48,20.77,101.16,0.0
2016,2,16,30.62,2.7,20.61,101.2,0.0
2016,2,17,31.58,4.5,20.81,101.1,0.0
2016,2,18,34.72,4.52,22.61,100.88,0.0
2016,2,19,44.77,3.14,23.12,100.9,0.0
2016,2,20,51.2,1.7,23.36,101.09,0.0
2016,2,21,50.68,2.58,22.53,101.07,0.0
2016,2,22,58.4,2.62,22.48,101.07,0.0
2016,2,23,64.82,2.54,22.5,100.86,0.0
2016,2,24,57.92,1.96,22.71,100.63,0.0
2016,2,25,62.92,1.66,23.37,100.69,0.0
2016,2,26,46.43,1.43,25.48,101.0,0.0
2016,2,27,35.55,1.92,25.82,101.07,0.0
2016,2,28,46.6,1.9,25.22,101.06,0.0
2016,2,29,57.11,1.75,24.31,101.02,0.0
